Id_peli;Titulo;Popularidad;Rating;Fecha;Duracion;Pais;Idioma;Presupuesto;Ganancia;Generos;Director;Casting;Guion;Montaje;DOP;Resumen
10644;The Unbearable Lightness of Being;11.868;7.0;1988;171;United States of America;English;17000000;10006806;['Comedy', 'Romance', 'Drama'];['Philip Kaufman'];['Daniel Day-Lewis', 'Juliette Binoche', 'Lena Olin', 'Derek de Lint', 'Stellan Skarsgård', 'Erland Josephson', 'Pavel Landovský', 'Donald Moffat', 'Daniel Olbrychski', 'Tomek Bork', 'Bruce Myers', 'Pavel Slabý', 'Pascale Kalensky', 'Jacques Ciron', 'Anne Lonnberg', 'László Szabó', 'Vladimír Valenta', 'Clovis Cornillac', 'Consuelo De Haviland', 'Leon Lissek'];['Philip Kaufman', 'Jean-Claude Carrière'];['Walter Murch', 'B.J. Sears', 'Michael Magill', 'Vivien Hillgrove Gilliam'];['Sven Nykvist'];Successful surgeon Tomas leaves Prague for an operation, meets a young photographer named Tereza, and brings her back with him. Tereza is surprised to learn that Tomas is already having an affair with the bohemian Sabina, but when the Soviet invasion occurs, all three flee to Switzerland. Sabina begins an affair, Tom continues womanizing, and Tereza, disgusted, returns to Czechoslovakia. Realizing his mistake, Tomas decides to chase after her.
204;The Wages of Fear;13.625;8.037;1953;153;France;Français;0;0;['Drama', 'Thriller', 'Adventure'];['Henri-Georges Clouzot'];['Yves Montand', 'Charles Vanel', 'Peter van Eyck', 'Folco Lulli', 'Véra Clouzot', 'Antonio Centa', 'Luis De Lima', 'Jo Dest', 'Darío Moreno', 'William Tubbs', 'Darling Légitimus', 'Grégoire Gromoff', 'Joseph Palau-Fabre', 'François Valorbe', 'Pat Hurst'];['Henri-Georges Clouzot', 'Jérôme Géronimi'];['Madeleine Gug', 'Etiennette Muse', 'Henri Rust'];['Armand Thirard'];In the South American jungle, supplies of nitroglycerine are needed at a remote oil field. The oil company pays four men to deliver the supplies in two trucks. A tense rivalry develops between the two sets of drivers on the rough remote roads where the slightest jolt can result in death.
42537;The Wedding March;1.989;6.9;1928;113;United States of America;English;0;0;['Drama'];['Erich von Stroheim'];['Erich von Stroheim', 'Fay Wray', 'George Fawcett', 'Maude George', 'Cesare Gravina', 'Dale Fuller', 'Matthew Betz', 'Zasu Pitts'];[];['Frank E. Hull'];['Ray Rennahan', 'Roy H. Klaffki'];A young impoverished aristocrat falls in love with an inn-keeper's daughter, but has to marry money.
84944;The White Reindeer;4.261;6.6;1952;68;Finland;suomi;33000;0;['Drama', 'Fantasy', 'Horror'];['Erik Blomberg'];['Mirjami Kuosmanen', 'Kalervo Nissilä', 'Åke Lindman', 'Jouni Tapiola', 'Arvo Lehesmaa', 'Tyyne Haarla', 'Kauko Laurikainen', 'Pentti Irjala', 'Evald Terho', 'Heimo Lepistö', 'Aulis Silvonen', 'Eljas Taina', 'Jarl Siekkinen', 'Matti Haapamäki', 'Tauno Rova', 'Inke Tarkas', 'Kaarlo Wilska', 'Edvin Kajanne', 'Osmo Osva', 'Aarne Tarkas'];[];['Erik Blomberg'];['Erik Blomberg'];A newly-married woman becomes frustrated as her husband, a reindeer herder for an Arctic village, spends much of his time away. Desperate for affection, she visits a shaman who offers a potion that makes her irresistibly desirable, with unexpected and deadly results.
40244;The Witches;5.446;5.956;1967;89;United Kingdom;English;0;0;['Horror'];['Cyril Frankel'];['Joan Fontaine', 'Kay Walsh', 'Alec McCowen', 'Ann Bell', 'Ingrid Boulting', 'John Collin', 'Michele Dotrice', 'Gwen Ffrangcon Davies', 'Duncan Lamont', 'Leonard Rossiter', 'Martin Stephens', 'Carmel McSharry', 'John Barrett', 'Rudolph Walker'];[];['James Needs', 'Chris Barnes'];['Arthur Grant'];Following a nervous breakdown, Gwen takes up the job of head teacher in the small village of Haddaby. There she can benefit from the tranquillity and peace, enabling her to recover fully. But under the facade of idyllic country life she slowly unearths the frightening reality of village life in which the inhabitants are followers of a menacing satanic cult with the power to inflict indiscriminate evil and death if crossed.
896;Apur Sansar;8.093;8.2;1959;105;India;বাংলা;0;134241;['Drama', 'Romance'];['Satyajit Ray'];['Soumitra Chatterjee', 'Sharmila Tagore', 'Alok Chakravarty', 'Swapan Mukherjee', 'Dhiresh Majumdar', 'Sefalika Devi', 'Dhiren Ghosh', 'Shanti Bhattacherjee', 'Abhijit Chatterjee', 'Belarani Devi', 'Jogesh Chatterjee', 'Tushar Bandyopadhyay', 'Gupi Banerjee', 'Panchanan Bhattacharya', 'Jiten Bhons', 'Asha Devi', 'Bechu Singha'];['Satyajit Ray'];['Dulal Dutta'];['Subrata Mitra'];Apu is a jobless ex-student dreaming vaguely of a future as a writer. An old college friend talks him into a visit up-country to a village wedding...
44190;They Live by Night;7.249;6.758;1948;96;United States of America;English;0;0;['Drama', 'Crime', 'Romance'];['Nicholas Ray'];"[""Cathy O'Donnell"", 'Farley Granger', 'Howard Da Silva', 'Jay C. Flippen', 'Helen Craig', 'Will Wright', 'William Phipps', 'Ian Wolfe', 'Harry Harvey', 'Marie Bryant', 'Will Lee', 'James Nolan', 'Charles Meredith', 'Teddy Infuhr', 'Byron Foulger', 'Guy Beach']";['Charles Schnee'];[];['George E. Diskant'];An escaped convict, injured during a robbery, falls in love with the woman who nurses him back to health, but their relationship seems doomed from the beginning.
3777;Throne of Blood;14.226;7.947;1957;108;Japan;日本語;0;13422;['Drama', 'History'];['Akira Kurosawa'];['Toshirō Mifune', 'Isuzu Yamada', 'Takashi Shimura', 'Akira Kubo', 'Hiroshi Tachikawa', 'Minoru Chiaki', 'Takamaru Sasaki', 'Gen Shimizu', 'Kokuten Kōdō', 'Kichijirô Ueda', 'Eiko Miyoshi', 'Chieko Naniwa', 'Nakajirô Tomita', 'Yū Fujiki', 'Sachio Sakai', 'Shin Ôtomo', 'Yoshio Tsuchiya', 'Yoshio Inaba', 'Takeo Oikawa', 'Akira Tani', 'Ikio Sawamura', 'Yutaka Sada', 'Seijirô Onda', 'Shinpei Takagi', 'Masao Masuda', 'Mitsuo Asano', 'Akifumi Inoue', 'Asao Koike', 'Takeshi Katō', 'Hitoshi Takagi', 'Michiya Higuchi', 'Senkichi Ômura', 'Gorô Sakurai', 'Shirō Tsuchiya', 'Takeo Matsushita', 'Jun Ôtomo', 'Kamayuki Tsubono', 'Fuminori Ôhashi', 'Isao Kimura', 'Seiji Miyaguchi', 'Nobuo Nakamura'];['Akira Kurosawa', 'Shinobu Hashimoto', 'Hideo Oguni', 'Ryûzô Kikushima'];['Akira Kurosawa'];['Asakazu Nakai'];"Returning to their lord's castle, samurai warriors Washizu and Miki are waylaid by a spirit who predicts their futures. When the first part of the spirit's prophecy comes true, Washizu's scheming wife, Asaji, presses him to speed up the rest of the spirit's prophecy by murdering his lord and usurping his place. Director Akira Kurosawa's resetting of William Shakespeare's ""Macbeth"" in feudal Japan is one of his most acclaimed films."
22584;To Have and Have Not;10.923;7.467;1944;100;United States of America;Français;0;3650000;['Adventure', 'Romance', 'War'];['Howard Hawks'];"['Humphrey Bogart', 'Walter Brennan', 'Lauren Bacall', 'Dolores Moran', 'Hoagy Carmichael', 'Sheldon Leonard', 'Walter Szurovy', 'Marcel Dalio', 'Walter Sande', 'Dan Seymour', 'Aldo Nadi', 'Eugene Borden', 'Lance Fuller', 'Maurice Marsac', 'Ron Randell', 'Jack Chefe', ""Adrienne D'Ambricourt"", 'Jean De Briac', 'Marcel De La Brosse', 'Elzie Emanuel', 'Harold Garrison', 'Fred Farrell', 'Suzette Harbin', 'Sir Lancelot', 'Paul Marion', 'Louis Mercier', 'George Suzanne', 'Crane Whitley', 'Chef Milani', 'Pedro Regas', 'Patricia Shay', 'Emmett Smith', 'George Sorel', 'Marguerita Sylva', 'Pat West']";['Jules Furthman', 'William Faulkner', 'Whitman Chambers'];['Christian Nyby'];['Sidney Hickox'];A Martinique charter boat skipper gets mixed up with the underground French resistance operatives during WWII.
3080;Top Hat;10.949;7.358;1935;101;United States of America;English;609000;3202000;['Comedy', 'Music', 'Romance'];['Mark Sandrich'];"['Fred Astaire', 'Ginger Rogers', 'Edward Everett Horton', 'Erik Rhodes', 'Eric Blore', 'Helen Broderick', 'Lucille Ball', 'Gino Corrado', 'Leonard Mudie', ""Dennis O'Keefe"", 'Nick Thompson', 'Tom Ricketts']";['Dwight Taylor', 'Allan Scott'];['William Hamilton'];['David Abel'];Showman Jerry Travers is working for producer Horace Hardwick in London. Jerry demonstrates his new dance steps late one night in Horace's hotel room, much to the annoyance of sleeping Dale Tremont below. She goes upstairs to complain and the two are immediately attracted to each other. Complications arise when Dale mistakes Jerry for Horace.
